NAME,PACKEDSIZE
./cleaned_racket/share/pkgs/htdp-doc/teachpack/2htdp/scribblings/info.rkt.out.sexp,1516
./cleaned_racket/share/pkgs/htdp-doc/teachpack/2htdp/scribblings/port.rkt.out.sexp,1339
./cleaned_racket/share/pkgs/htdp-doc/teachpack/2htdp/scribblings/shared.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-doc/teachpack/htdp/scribblings/shared.rkt.out.sexp,8919
./cleaned_racket/share/pkgs/htdp-doc/teachpack/info.rkt.out.sexp,1504
./cleaned_racket/share/pkgs/htdp-doc/test-engine/info.rkt.out.sexp,1504
./cleaned_racket/share/pkgs/htdp/info.rkt.out.sexp,2684
./cleaned_racket/share/pkgs/htdp-lib/2htdp/abstraction.rkt.out.sexp,358262
./cleaned_racket/share/pkgs/htdp-lib/2htdp/batch-io.rkt.out.sexp,72912
./cleaned_racket/share/pkgs/htdp-lib/2htdp/image.rkt.out.sexp,783654
./cleaned_racket/share/pkgs/htdp-lib/2htdp/info.rkt.out.sexp,1986
./cleaned_racket/share/pkgs/htdp-lib/2htdp/itunes.rkt.out.sexp,59395
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/brown-block.rkt.out.sexp,2562
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/character-boy.rkt.out.sexp,2582
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/character-cat-girl.rkt.out.sexp,2632
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/character-horn-girl.rkt.out.sexp,2642
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/character-pink-girl.rkt.out.sexp,2642
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/character-princess-girl.rkt.out.sexp,2682
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/chest-closed.rkt.out.sexp,2572
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/chest-lid.rkt.out.sexp,2542
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/chest-open.rkt.out.sexp,2552
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/dirt-block.rkt.out.sexp,2552
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/door-tall-closed.rkt.out.sexp,2612
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/door-tall-open.rkt.out.sexp,2592
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/enemy-bug.rkt.out.sexp,2542
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/gem-blue.rkt.out.sexp,2532
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/gem-green.rkt.out.sexp,2542
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/gem-orange.rkt.out.sexp,2552
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/grass-block.rkt.out.sexp,2562
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/heart.rkt.out.sexp,2502
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/key.rkt.out.sexp,2482
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/plain-block.rkt.out.sexp,2562
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/ramp-east.rkt.out.sexp,2542
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/ramp-north.rkt.out.sexp,2552
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/ramp-south.rkt.out.sexp,2552
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/ramp-west.rkt.out.sexp,2542
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute.rkt.out.sexp,25695
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/rock.rkt.out.sexp,2492
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/roof-east.rkt.out.sexp,2542
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/roof-north-east.rkt.out.sexp,2602
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/roof-north.rkt.out.sexp,2552
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/roof-north-west.rkt.out.sexp,2602
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/roof-south-east.rkt.out.sexp,2602
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/roof-south.rkt.out.sexp,2552
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/roof-south-west.rkt.out.sexp,2602
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/roof-west.rkt.out.sexp,2542
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/selector.rkt.out.sexp,2532
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/shadow-east.rkt.out.sexp,2562
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/shadow-north-east.rkt.out.sexp,2622
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/shadow-north.rkt.out.sexp,2572
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/shadow-north-west.rkt.out.sexp,2622
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/shadow-side-west.rkt.out.sexp,2612
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/shadow-south-east.rkt.out.sexp,2622
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/shadow-south.rkt.out.sexp,2572
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/shadow-south-west.rkt.out.sexp,2622
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/shadow-west.rkt.out.sexp,2562
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/speech-bubble.rkt.out.sexp,2582
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/stone-block.rkt.out.sexp,2562
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/stone-block-tall.rkt.out.sexp,2612
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/tree-short.rkt.out.sexp,2552
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/tree-tall.rkt.out.sexp,2542
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/tree-ugly.rkt.out.sexp,2542
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/wall-block.rkt.out.sexp,2552
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/wall-block-tall.rkt.out.sexp,2602
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/water-block.rkt.out.sexp,2562
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/window-tall.rkt.out.sexp,2562
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/wood-block.rkt.out.sexp,2552
./cleaned_racket/share/pkgs/htdp-lib/2htdp/planetcute/yellow-star.rkt.out.sexp,2562
./cleaned_racket/share/pkgs/htdp-lib/2htdp/private/check-aux.rkt.out.sexp,31421
./cleaned_racket/share/pkgs/htdp-lib/2htdp/private/checked-cell.rkt.out.sexp,28847
./cleaned_racket/share/pkgs/htdp-lib/2htdp/private/clauses-spec-and-process.rkt.out.sexp,24750
./cleaned_racket/share/pkgs/htdp-lib/2htdp/private/clauses-spec-aux.rkt.out.sexp,9712
./cleaned_racket/share/pkgs/htdp-lib/2htdp/private/csv/csv.rkt.out.sexp,52335
./cleaned_racket/share/pkgs/htdp-lib/2htdp/private/define-keywords.rkt.out.sexp,36574
./cleaned_racket/share/pkgs/htdp-lib/2htdp/private/image-core.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/2htdp/private/image-more.rkt.out.sexp,449878
./cleaned_racket/share/pkgs/htdp-lib/2htdp/private/img-err.rkt.out.sexp,86075
./cleaned_racket/share/pkgs/htdp-lib/2htdp/private/info.rkt.out.sexp,1516
./cleaned_racket/share/pkgs/htdp-lib/2htdp/private/last.rkt.out.sexp,8369
./cleaned_racket/share/pkgs/htdp-lib/2htdp/private/launch-many-worlds.rkt.out.sexp,14922
./cleaned_racket/share/pkgs/htdp-lib/2htdp/private/pad.rkt.out.sexp,4910
./cleaned_racket/share/pkgs/htdp-lib/2htdp/private/planetcute-image-list.rkt.out.sexp,584
./cleaned_racket/share/pkgs/htdp-lib/2htdp/private/stop.rkt.out.sexp,2120
./cleaned_racket/share/pkgs/htdp-lib/2htdp/private/timer.rkt.out.sexp,24737
./cleaned_racket/share/pkgs/htdp-lib/2htdp/private/universe-image.rkt.out.sexp,10528
./cleaned_racket/share/pkgs/htdp-lib/2htdp/private/universe.rkt.out.sexp,156300
./cleaned_racket/share/pkgs/htdp-lib/2htdp/private/utilities.rkt.out.sexp,2570
./cleaned_racket/share/pkgs/htdp-lib/2htdp/private/world.rkt.out.sexp,275089
./cleaned_racket/share/pkgs/htdp-lib/2htdp/uchat/auxiliaries.rkt.out.sexp,571
./cleaned_racket/share/pkgs/htdp-lib/2htdp/universe.rkt.out.sexp,335441
./cleaned_racket/share/pkgs/htdp-lib/2htdp/universe-syntax-parse.rkt.out.sexp,505
./cleaned_racket/share/pkgs/htdp-lib/graphics/graphics-posn-less-unit.rkt.out.sexp,536759
./cleaned_racket/share/pkgs/htdp-lib/graphics/graphics.rkt.out.sexp,23205
./cleaned_racket/share/pkgs/htdp-lib/graphics/graphics-sig.rkt.out.sexp,11344
./cleaned_racket/share/pkgs/htdp-lib/graphics/graphics-unit.rkt.out.sexp,12067
./cleaned_racket/share/pkgs/htdp-lib/graphics/info.rkt.out.sexp,1516
./cleaned_racket/share/pkgs/htdp-lib/graphics/main.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/graphics/private/value-turtles-reader.rkt.out.sexp,15308
./cleaned_racket/share/pkgs/htdp-lib/graphics/private/value-turtles.rkt.out.sexp,145230
./cleaned_racket/share/pkgs/htdp-lib/graphics/private/value-turtles-wxme.rkt.out.sexp,8659
./cleaned_racket/share/pkgs/htdp-lib/graphics/tests/test-docs-complete.rkt.out.sexp,3282
./cleaned_racket/share/pkgs/htdp-lib/graphics/turtle-examples.rkt.out.sexp,41778
./cleaned_racket/share/pkgs/htdp-lib/graphics/turtles.rkt.out.sexp,180842
./cleaned_racket/share/pkgs/htdp-lib/graphics/turtle-test.rkt.out.sexp,7748
./cleaned_racket/share/pkgs/htdp-lib/graphics/value-turtles-examples.rkt.out.sexp,7438
./cleaned_racket/share/pkgs/htdp-lib/graphics/value-turtles.rkt.out.sexp,37557
./cleaned_racket/share/pkgs/htdp-lib/graphics/value-turtles-test.rkt.out.sexp,121066
./cleaned_racket/share/pkgs/htdp-lib/htdp/arrow-gui.rkt.out.sexp,36822
./cleaned_racket/share/pkgs/htdp-lib/htdp/arrow.rkt.out.sexp,41871
./cleaned_racket/share/pkgs/htdp-lib/htdp/asl/lang/reader.rkt.out.sexp,8364
./cleaned_racket/share/pkgs/htdp-lib/htdp/big-draw.rkt.out.sexp,233309
./cleaned_racket/share/pkgs/htdp-lib/htdp/bsl/lang/reader.rkt.out.sexp,8364
./cleaned_racket/share/pkgs/htdp-lib/htdp/bsl+/lang/reader.rkt.out.sexp,8364
./cleaned_racket/share/pkgs/htdp-lib/htdp/bsl/print-width.rkt.out.sexp,439
./cleaned_racket/share/pkgs/htdp-lib/htdp/bsl/reader.rkt.out.sexp,5290
./cleaned_racket/share/pkgs/htdp-lib/htdp/color-structs.rkt.out.sexp,5096
./cleaned_racket/share/pkgs/htdp-lib/htdp/convert.rkt.out.sexp,103579
./cleaned_racket/share/pkgs/htdp-lib/htdp/dir.rkt.out.sexp,28384
./cleaned_racket/share/pkgs/htdp-lib/htdp/docs.rkt.out.sexp,36402
./cleaned_racket/share/pkgs/htdp-lib/htdp/draw.rkt.out.sexp,5649
./cleaned_racket/share/pkgs/htdp-lib/htdp/draw-sig.rkt.out.sexp,8685
./cleaned_racket/share/pkgs/htdp-lib/htdp/elevator.rkt.out.sexp,86683
./cleaned_racket/share/pkgs/htdp-lib/htdp/error.rkt.out.sexp,14624
./cleaned_racket/share/pkgs/htdp-lib/htdp/graphing.rkt.out.sexp,29555
./cleaned_racket/share/pkgs/htdp-lib/htdp/guess-gui.rkt.out.sexp,33518
./cleaned_racket/share/pkgs/htdp-lib/htdp/guess.rkt.out.sexp,53062
./cleaned_racket/share/pkgs/htdp-lib/htdp/gui.rkt.out.sexp,105134
./cleaned_racket/share/pkgs/htdp-lib/htdp/hangman-play.rkt.out.sexp,16371
./cleaned_racket/share/pkgs/htdp-lib/htdp/hangman.rkt.out.sexp,49079
./cleaned_racket/share/pkgs/htdp-lib/htdp/image.rkt.out.sexp,557736
./cleaned_racket/share/pkgs/htdp-lib/htdp/info.rkt.out.sexp,1742
./cleaned_racket/share/pkgs/htdp-lib/htdp/isl/lang/reader.rkt.out.sexp,8364
./cleaned_racket/share/pkgs/htdp-lib/htdp/isl+/lang/reader.rkt.out.sexp,8364
./cleaned_racket/share/pkgs/htdp-lib/htdp/lkup-gui.rkt.out.sexp,36575
./cleaned_racket/share/pkgs/htdp-lib/htdp/master-play.rkt.out.sexp,8627
./cleaned_racket/share/pkgs/htdp-lib/htdp/master.rkt.out.sexp,47721
./cleaned_racket/share/pkgs/htdp-lib/htdp/matrix-invisible.rkt.out.sexp,13092
./cleaned_racket/share/pkgs/htdp-lib/htdp/matrix-render-sig.rkt.out.sexp,1601
./cleaned_racket/share/pkgs/htdp-lib/htdp/matrix.rkt.out.sexp,64967
./cleaned_racket/share/pkgs/htdp-lib/htdp/matrix-sig.rkt.out.sexp,2664
./cleaned_racket/share/pkgs/htdp-lib/htdp/matrix-unit.rkt.out.sexp,61931
./cleaned_racket/share/pkgs/htdp-lib/htdp/servlet2.rkt.out.sexp,79322
./cleaned_racket/share/pkgs/htdp-lib/htdp/servlet.rkt.out.sexp,41346
./cleaned_racket/share/pkgs/htdp-lib/htdp/show-queen.rkt.out.sexp,49208
./cleaned_racket/share/pkgs/htdp-lib/htdp/testing.rkt.out.sexp,479
./cleaned_racket/share/pkgs/htdp-lib/htdp/world.rkt.out.sexp,194607
./cleaned_racket/share/pkgs/htdp-lib/info.rkt.out.sexp,2920
./cleaned_racket/share/pkgs/htdp-lib/lang/error.rkt.out.sexp,4843
./cleaned_racket/share/pkgs/htdp-lib/lang/htdp-advanced-reader.rkt.out.sexp,434
./cleaned_racket/share/pkgs/htdp-lib/lang/htdp-advanced.rkt.out.sexp,17469
./cleaned_racket/share/pkgs/htdp-lib/lang/htdp-beginner-abbr-reader.rkt.out.sexp,434
./cleaned_racket/share/pkgs/htdp-lib/lang/htdp-beginner-abbr.rkt.out.sexp,15081
./cleaned_racket/share/pkgs/htdp-lib/lang/htdp-beginner-reader.rkt.out.sexp,434
./cleaned_racket/share/pkgs/htdp-lib/lang/htdp-beginner.rkt.out.sexp,15155
./cleaned_racket/share/pkgs/htdp-lib/lang/htdp-intermediate-lambda-reader.rkt.out.sexp,434
./cleaned_racket/share/pkgs/htdp-lib/lang/htdp-intermediate-lambda.rkt.out.sexp,14970
./cleaned_racket/share/pkgs/htdp-lib/lang/htdp-intermediate-reader.rkt.out.sexp,434
./cleaned_racket/share/pkgs/htdp-lib/lang/htdp-intermediate.rkt.out.sexp,15044
./cleaned_racket/share/pkgs/htdp-lib/lang/htdp-langs-save-file-prefix.rkt.out.sexp,6232
./cleaned_racket/share/pkgs/htdp-lib/lang/htdp-reader.rkt.out.sexp,5905
./cleaned_racket/share/pkgs/htdp-lib/lang/imageeq.rkt.out.sexp,14149
./cleaned_racket/share/pkgs/htdp-lib/lang/info.rkt.out.sexp,3090
./cleaned_racket/share/pkgs/htdp-lib/lang/plt-pretty-big.rkt.out.sexp,172
./cleaned_racket/share/pkgs/htdp-lib/lang/plt-pretty-big-text.rkt.out.sexp,172
./cleaned_racket/share/pkgs/htdp-lib/lang/posn.rkt.out.sexp,11537
./cleaned_racket/share/pkgs/htdp-lib/lang/prim.rkt.out.sexp,43330
./cleaned_racket/share/pkgs/htdp-lib/lang/private/advanced-funs.rkt.out.sexp,333818
./cleaned_racket/share/pkgs/htdp-lib/lang/private/and-or-map.rkt.out.sexp,32532
./cleaned_racket/share/pkgs/htdp-lib/lang/private/beginner-funs.rkt.out.sexp,2412981
./cleaned_racket/share/pkgs/htdp-lib/lang/private/continuation-mark-key.rkt.out.sexp,453
./cleaned_racket/share/pkgs/htdp-lib/lang/private/create-htdp-executable.rkt.out.sexp,8647
./cleaned_racket/share/pkgs/htdp-lib/lang/private/firstorder.rkt.out.sexp,3676
./cleaned_racket/share/pkgs/htdp-lib/lang/private/imageeq.rkt.out.sexp,4797
./cleaned_racket/share/pkgs/htdp-lib/lang/private/intermediate-funs.rkt.out.sexp,267815
./cleaned_racket/share/pkgs/htdp-lib/lang/private/provide-and-scribble.rkt.out.sexp,108234
./cleaned_racket/share/pkgs/htdp-lib/lang/private/rewrite-error-message.rkt.out.sexp,19822
./cleaned_racket/share/pkgs/htdp-lib/lang/private/set-result.rkt.out.sexp,1253
./cleaned_racket/share/pkgs/htdp-lib/lang/private/signature-syntax.rkt.out.sexp,115557
./cleaned_racket/share/pkgs/htdp-lib/lang/private/sl-eval.rkt.out.sexp,16751
./cleaned_racket/share/pkgs/htdp-lib/lang/private/teachhelp.rkt.out.sexp,10922
./cleaned_racket/share/pkgs/htdp-lib/lang/private/teach-module-begin.rkt.out.sexp,79177
./cleaned_racket/share/pkgs/htdp-lib/lang/private/teachprims.rkt.out.sexp,72616
./cleaned_racket/share/pkgs/htdp-lib/lang/private/teach.rkt.out.sexp,667452
./cleaned_racket/share/pkgs/htdp-lib/lang/private/teach-shared.rkt.out.sexp,812
./cleaned_racket/share/pkgs/htdp-lib/lang/private/textbook-pls-spec.rkt.out.sexp,805
./cleaned_racket/share/pkgs/htdp-lib/lang/private/tp-dialog.rkt.out.sexp,133108
./cleaned_racket/share/pkgs/htdp-lib/lang/r5rs.rkt.out.sexp,98
./cleaned_racket/share/pkgs/htdp-lib/lang/run-teaching-program.rkt.out.sexp,86848
./cleaned_racket/share/pkgs/htdp-lib/lang/stepper-language-interface.rkt.out.sexp,566
./cleaned_racket/share/pkgs/htdp-lib/stepper/command-line-debugger-example.rkt.out.sexp,13820
./cleaned_racket/share/pkgs/htdp-lib/stepper/examples/bobby.rkt.out.sexp,2241
./cleaned_racket/share/pkgs/htdp-lib/stepper/examples/external-interface-example.rkt.out.sexp,5920
./cleaned_racket/share/pkgs/htdp-lib/stepper/external-interface.rkt.out.sexp,13803
./cleaned_racket/share/pkgs/htdp-lib/stepper/info.rkt.out.sexp,2718
./cleaned_racket/share/pkgs/htdp-lib/stepper/private/annotate.rkt.out.sexp,323628
./cleaned_racket/share/pkgs/htdp-lib/stepper/private/beginner-defined.rkt.out.sexp,214
./cleaned_racket/share/pkgs/htdp-lib/stepper/private/display-break-stuff.rkt.out.sexp,31455
./cleaned_racket/share/pkgs/htdp-lib/stepper/private/find-tag.rkt.out.sexp,17267
./cleaned_racket/share/pkgs/htdp-lib/stepper/private/lifting.rkt.out.sexp,101467
./cleaned_racket/share/pkgs/htdp-lib/stepper/private/macro-unwind.rkt.out.sexp,144030
./cleaned_racket/share/pkgs/htdp-lib/stepper/private/marks.rkt.out.sexp,43521
./cleaned_racket/share/pkgs/htdp-lib/stepper/private/model.rkt.out.sexp,122712
./cleaned_racket/share/pkgs/htdp-lib/stepper/private/model-settings.rkt.out.sexp,133308
./cleaned_racket/share/pkgs/htdp-lib/stepper/private/my-macros.rkt.out.sexp,10677
./cleaned_racket/share/pkgs/htdp-lib/stepper/private/reconstruct.rkt.out.sexp,279154
./cleaned_racket/share/pkgs/htdp-lib/stepper/private/shared.rkt.out.sexp,68359
./cleaned_racket/share/pkgs/htdp-lib/stepper/private/syntax-hider.rkt.out.sexp,3823
./cleaned_racket/share/pkgs/htdp-lib/stepper/private/syntax-property.rkt.out.sexp,8929
./cleaned_racket/share/pkgs/htdp-lib/stepper/private/xml-box.rkt.out.sexp,34045
./cleaned_racket/share/pkgs/htdp-lib/stepper/private/xml-sig.rkt.out.sexp,1470
./cleaned_racket/share/pkgs/htdp-lib/stepper/private/xml-snip-helpers.rkt.out.sexp,46421
./cleaned_racket/share/pkgs/htdp-lib/stepper/xml-tool.rkt.out.sexp,148157
./cleaned_racket/share/pkgs/htdp-lib/teachpack/2htdp/abstraction.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/2htdp/batch-io.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/2htdp/image.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/2htdp/info.rkt.out.sexp,1522
./cleaned_racket/share/pkgs/htdp-lib/teachpack/2htdp/itunes.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/2htdp/scribblings/img-eval.rkt.out.sexp,1657
./cleaned_racket/share/pkgs/htdp-lib/teachpack/2htdp/universe.rkt.out.sexp,172
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/arrow-gui.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/arrow.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/convert.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/dir.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/docs.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/draw.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/elevator.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/graphing.rkt.out.sexp,615
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/guess-gui.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/guess.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/gui.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/hangman.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/image.rkt.out.sexp,375
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/info.rkt.out.sexp,1512
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/lkup-gui.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/master.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/matrix.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/servlet2.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/servlet.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/show-queen.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/testing.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/htdp/world.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/teachpack/info.rkt.out.sexp,2170
./cleaned_racket/share/pkgs/htdp-lib/teachpack/tests/test-docs-complete.rkt.out.sexp,2538
./cleaned_racket/share/pkgs/htdp-lib/test-engine/info.rkt.out.sexp,2062
./cleaned_racket/share/pkgs/htdp-lib/test-engine/print.rkt.out.sexp,4233
./cleaned_racket/share/pkgs/htdp-lib/test-engine/racket-gui.rkt.out.sexp,16907
./cleaned_racket/share/pkgs/htdp-lib/test-engine/racket-tests.rkt.out.sexp,162898
./cleaned_racket/share/pkgs/htdp-lib/test-engine/scheme-gui.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/test-engine/scheme-tests.rkt.out.sexp,338
./cleaned_racket/share/pkgs/htdp-lib/test-engine/test-engine.rkt.out.sexp,94057
./cleaned_racket/share/pkgs/htdp-lib/typed/test-engine/racket-tests.rkt.out.sexp,375
./cleaned_racket/share/pkgs/htdp-lib/typed/test-engine/scheme-tests.rkt.out.sexp,375
./cleaned_racket/share/pkgs/htdp-lib/typed/test-engine/type-env-ext.rkt.out.sexp,341950
./cleaned_racket/share/pkgs/htdp-lib/xml/info.rkt.out.sexp,1728
./cleaned_racket/share/pkgs/htdp-lib/xml/scheme-snipclass.rkt.out.sexp,17912
./cleaned_racket/share/pkgs/htdp-lib/xml/text-box-tool.rkt.out.sexp,14301
./cleaned_racket/share/pkgs/htdp-lib/xml/text-snipclass.rkt.out.sexp,58590
./cleaned_racket/share/pkgs/htdp-lib/xml/xml-snipclass.rkt.out.sexp,17632
./cleaned_racket/share/pkgs/html-doc/html/info.rkt.out.sexp,1504
./cleaned_racket/share/pkgs/html-doc/info.rkt.out.sexp,2934
./cleaned_racket/share/pkgs/html/info.rkt.out.sexp,2684
./cleaned_racket/share/pkgs/html-lib/html/html.rkt.out.sexp,129080
./cleaned_racket/share/pkgs/html-lib/html/html-spec.rkt.out.sexp,2309
./cleaned_racket/share/pkgs/html-lib/html/html-structs.rkt.out.sexp,663479
./cleaned_racket/share/pkgs/html-lib/html/main.rkt.out.sexp,338
./cleaned_racket/share/pkgs/html-lib/html/sgml-reader.rkt.out.sexp,78202
./cleaned_racket/share/pkgs/html-lib/info.rkt.out.sexp,2454
./cleaned_racket/share/pkgs/icons/info.rkt.out.sexp,2454
./cleaned_racket/share/pkgs/images-doc/images/info.rkt.out.sexp,1504
./cleaned_racket/share/pkgs/images-doc/info.rkt.out.sexp,2934
./cleaned_racket/share/pkgs/images-gui-lib/images/gui.rkt.out.sexp,51525
./cleaned_racket/share/pkgs/images-gui-lib/info.rkt.out.sexp,2454
./cleaned_racket/share/pkgs/images/info.rkt.out.sexp,2684
./cleaned_racket/share/pkgs/images-lib/images/flomap.rkt.out.sexp,8495
./cleaned_racket/share/pkgs/images-lib/images/icons/arrow.rkt.out.sexp,415781
./cleaned_racket/share/pkgs/images-lib/images/icons/control.rkt.out.sexp,713262
./cleaned_racket/share/pkgs/images-lib/images/icons/file.rkt.out.sexp,425788
./cleaned_racket/share/pkgs/images-lib/images/icons/misc.rkt.out.sexp,1187485
./cleaned_racket/share/pkgs/images-lib/images/icons/stickman.rkt.out.sexp,235467
./cleaned_racket/share/pkgs/images-lib/images/icons/style.rkt.out.sexp,202664
./cleaned_racket/share/pkgs/images-lib/images/icons/symbol.rkt.out.sexp,496149
./cleaned_racket/share/pkgs/images-lib/images/icons/tool.rkt.out.sexp,384067
./cleaned_racket/share/pkgs/images-lib/images/info.rkt.out.sexp,1223
./cleaned_racket/share/pkgs/images-lib/images/logos.rkt.out.sexp,367966
./cleaned_racket/share/pkgs/images-lib/images/private/deep-flomap-parameters.rkt.out.sexp,34423
./cleaned_racket/share/pkgs/images-lib/images/private/deep-flomap.rkt.out.sexp,7422
./cleaned_racket/share/pkgs/images-lib/images/private/deep-flomap-untyped-parameters.rkt.out.sexp,47896
./cleaned_racket/share/pkgs/images-lib/images/private/flomap-convert.rkt.out.sexp,63512
./cleaned_racket/share/pkgs/images-lib/images/private/flomap.rkt.out.sexp,116194
./cleaned_racket/share/pkgs/images-lib/images/private/latent-contract/defthing.rkt.out.sexp,215943
./cleaned_racket/share/pkgs/images-lib/images/private/latent-contract.rkt.out.sexp,53228
./cleaned_racket/share/pkgs/images-lib/images/private/parameter-group.rkt.out.sexp,56986
./cleaned_racket/share/pkgs/images-lib/images/private/utils.rkt.out.sexp,116165
./cleaned_racket/share/pkgs/images-lib/info.rkt.out.sexp,2684
./cleaned_racket/share/pkgs/lazy/force.rkt.out.sexp,16544
./cleaned_racket/share/pkgs/lazy/info.rkt.out.sexp,3426
./cleaned_racket/share/pkgs/lazy/lang/reader.rkt.out.sexp,8053
